year,type_of_violence,conflict_new_id,conflict_name,dyad_name,side_a,side_b,latitude,longitude,geom_wkt,country,best_est,high_est,low_est
2002,1,341,Liberia:Government,Government of Liberia - LURD,Government of Liberia,LURD,8.421944,-9.747778,POINT(-9.747778 8.421944),Liberia,2,2,2
2002,1,341,Liberia:Government,Government of Liberia - LURD,Government of Liberia,LURD,8.421944,-9.747778,POINT(-9.747778 8.421944),Liberia,3,3,3
2002,1,375,Senegal:Casamance,Government of Senegal - MFDC,Government of Senegal,MFDC,12.583333,-16.271944,POINT(-16.271944 12.583333),Senegal,1,1,1
2002,1,375,Senegal:Casamance,Government of Senegal - MFDC,Government of Senegal,MFDC,12.583333,-16.271944,POINT(-16.271944 12.583333),Senegal,2,2,2
2002,1,375,Senegal:Casamance,Government of Senegal - MFDC,Government of Senegal,MFDC,12.75,-15.5,POINT(-15.5 12.75),Senegal,6,6,6
2002,1,375,Senegal:Casamance,Government of Senegal - MFDC,Government of Senegal,MFDC,12.8275,-15.980556,POINT(-15.980556 12.8275),Senegal,1,1,1
2002,1,375,Senegal:Casamance,Government of Senegal - MFDC,Government of Senegal,MFDC,12.877222,-16.138889,POINT(-16.138889 12.877222),Senegal,1,1,1
2002,1,375,Senegal:Casamance,Government of Senegal - MFDC,Government of Senegal,MFDC,12.925278,-16.738889,POINT(-16.738889 12.925278),Senegal,5,5,5
2002,1,375,Senegal:Casamance,Government of Senegal - MFDC,Government of Senegal,MFDC,12.966667,-16.5,POINT(-16.5 12.966667),Senegal,2,2,2
2002,1,375,Senegal:Casamance,Government of Senegal - MFDC,Government of Senegal,MFDC,13.05,-16.6,POINT(-16.6 13.05),Senegal,2,2,2
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.365556,15.033333,POINT(15.033333 -4.365556),Congo,1,1,1
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.361389,14.764444,POINT(14.764444 -4.361389),Congo,2,2,2
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.361389,14.764444,POINT(14.764444 -4.361389),Congo,5,5,5
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.361389,14.764444,POINT(14.764444 -4.361389),Congo,2,2,2
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.361389,14.764444,POINT(14.764444 -4.361389),Congo,41,41,41
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.361389,14.764444,POINT(14.764444 -4.361389),Congo,9,9,9
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.266389,14.088889,POINT(14.088889 -4.266389),Congo,1,1,1
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.259167,15.284722,POINT(15.284722 -4.259167),Congo,79,83,79
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.232222,14.202222,POINT(14.202222 -4.232222),Congo,3,3,3
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.228889,15.131111,POINT(15.131111 -4.228889),Congo,5,5,5
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-4.095556,14.877222,POINT(14.877222 -4.095556),Congo,11,11,11
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-3.847222,14.891667,POINT(14.891667 -3.847222),Congo,1,1,1
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-3.7275,14.52111,POINT(14.52111 -3.7275),Congo,1,1,1
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-3.418056,14.55,POINT(14.55 -3.418056),Congo,3,3,3
2002,1,408,Congo:Government,Government of Congo - Ntsiloulous,Government of Congo,Ntsiloulous,-2.948611,14.658333,POINT(14.658333 -2.948611),Congo,3,3,3
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,3.569166,39.083333,POINT(39.083333 3.569166),Ethiopia,0,8,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,3.569166,39.083333,POINT(39.083333 3.569166),Ethiopia,0,8,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,3.733333,38.583333,POINT(38.583333 3.733333),Ethiopia,0,38,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,7.45,35.05,POINT(35.05 7.45),Ethiopia,0,60,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,7.45,35.05,POINT(35.05 7.45),Ethiopia,0,60,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,7.843278,34.872436,POINT(34.872436 7.843278),Ethiopia,0,88,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,7.85,34.55,POINT(34.55 7.85),Ethiopia,0,107,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,7.85,34.55,POINT(34.55 7.85),Ethiopia,0,87,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,7.85,34.55,POINT(34.55 7.85),Ethiopia,0,108,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8,39,POINT(39 8),Ethiopia,0,12,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8,39,POINT(39 8),Ethiopia,0,100,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8.183333,34.85,POINT(34.85 8.183333),Ethiopia,0,20,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8.25,34.583333,POINT(34.583333 8.25),Ethiopia,0,335,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8.291172,43.924094,POINT(43.924094 8.291172),Ethiopia,0,8,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8.53333,42.4,POINT(42.4 8.53333),Ethiopia,0,5,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8.583333,42.1,POINT(42.1 8.583333),Ethiopia,0,45,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8.720147,41.188389,POINT(41.188389 8.720147),Ethiopia,0,8,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8.720147,41.188389,POINT(41.188389 8.720147),Ethiopia,0,9,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,8.720147,41.188389,POINT(41.188389 8.720147),Ethiopia,0,8,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.083333,40.866667,POINT(40.866667 9.083333),Ethiopia,0,4,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.13306,42.07833,POINT(42.07833 9.13306),Ethiopia,0,7,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.13306,42.07833,POINT(42.07833 9.13306),Ethiopia,0,4,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.13306,42.07833,POINT(42.07833 9.13306),Ethiopia,0,95,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.17283,35.05279,POINT(35.05279 9.17283),Ethiopia,0,10,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.17283,35.05279,POINT(35.05279 9.17283),Ethiopia,8,8,8
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.17283,35.05279,POINT(35.05279 9.17283),Ethiopia,0,8,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.216667,42.333333,POINT(42.333333 9.216667),Ethiopia,0,4,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.216667,42.333333,POINT(42.333333 9.216667),Ethiopia,0,20,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.283333,40.833333,POINT(40.833333 9.283333),Ethiopia,0,2,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.30944,42.12583,POINT(42.12583 9.30944),Ethiopia,0,30,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.346522,34.921922,POINT(34.921922 9.346522),Ethiopia,0,25,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.466666,35.2,POINT(35.2 9.466666),Ethiopia,0,40,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,9.8,35.1,POINT(35.1 9.8),Ethiopia,0,18,0
2002,1,413,Ethiopia:Oromiya,Government of Ethiopia - OLF,Government of Ethiopia,OLF,11,35.5,POINT(35.5 11),Ethiopia,0,45,0
2002,1,416,Central African Republic:Government,Government of Central African Republic - Forces of Francois Bozize,Government of Central African Republic,Forces of Francois Bozize,4.366667,18.583333,POINT(18.583333 4.366667),Central African Republic,68,68,68
2002,1,416,Central African Republic:Government,Government of Central African Republic - Forces of Francois Bozize,Government of Central African Republic,Forces of Francois Bozize,4.366667,18.583333,POINT(18.583333 4.366667),Central African Republic,16,44,16
2002,1,416,Central African Republic:Government,Government of Central African Republic - Forces of Francois Bozize,Government of Central African Republic,Forces of Francois Bozize,4.366667,18.583333,POINT(18.583333 4.366667),Central African Republic,11,11,11
2002,1,416,Central African Republic:Government,Government of Central African Republic - Forces of Francois Bozize,Government of Central African Republic,Forces of Francois Bozize,4.366667,18.583333,POINT(18.583333 4.366667),Central African Republic,3,3,3
2002,1,416,Central African Republic:Government,Government of Central African Republic - Forces of Francois Bozize,Government of Central African Republic,Forces of Francois Bozize,4.366667,18.583333,POINT(18.583333 4.366667),Central African Republic,5,20,5
2002,1,416,Central African Republic:Government,Government of Central African Republic - Forces of Francois Bozize,Government of Central African Republic,Forces of Francois Bozize,4.366667,18.583333,POINT(18.583333 4.366667),Central African Republic,2,2,2
2002,1,416,Central African Republic:Government,Government of Central African Republic - Forces of Francois Bozize,Government of Central African Republic,Forces of Francois Bozize,5.266667,17.65,POINT(17.65 5.266667),Central African Republic,8,8,8
2002,1,416,Central African Republic:Government,Government of Central African Republic - Forces of Francois Bozize,Government of Central African Republic,Forces of Francois Bozize,6.317222,16.378333,POINT(16.378333 6.317222),Central African Republic,2,12,0
2002,1,416,Central African Republic:Government,Government of Central African Republic - Forces of Francois Bozize,Government of Central African Republic,Forces of Francois Bozize,6.483333,17.45,POINT(17.45 6.483333),Central African Republic,16,16,16
2002,1,416,Central African Republic:Government,Government of Central African Republic - Forces of Francois Bozize,Government of Central African Republic,Forces of Francois Bozize,10.937151,22.83187,POINT(22.83187 10.937151),Chad,1,1,1
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,262,262,262
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,8,8,8
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,6.874722,-6.451944,POINT(-6.451944 6.874722),Cote d'Ivoire,16,16,16
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,6.874722,-6.451944,POINT(-6.451944 6.874722),Cote d'Ivoire,5,5,5
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,6.874722,-6.451944,POINT(-6.451944 6.874722),Cote d'Ivoire,2,2,2
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.219444,-7.929444,POINT(-7.929444 7.219444),Cote d'Ivoire,8,8,8
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,7.262778,-8.159722,POINT(-8.159722 7.262778),Cote d'Ivoire,59,59,1
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,7.262778,-8.159722,POINT(-8.159722 7.262778),Cote d'Ivoire,4,4,4
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.280556,-6.826389,POINT(-6.826389 7.280556),Cote d'Ivoire,6,6,6
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.280556,-6.826389,POINT(-6.826389 7.280556),Cote d'Ivoire,1,1,1
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.280556,-6.826389,POINT(-6.826389 7.280556),Cote d'Ivoire,12,12,12
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.381944,-6.477778,POINT(-6.477778 7.381944),Cote d'Ivoire,3,40,3
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MJP,Government of Ivory Coast,MJP,7.405278,-7.5475,POINT(-7.5475 7.405278),Cote d'Ivoire,3,3,3
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,7.405278,-7.5475,POINT(-7.5475 7.405278),Cote d'Ivoire,1,1,1
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MJP,Government of Ivory Coast,MJP,7.405278,-7.5475,POINT(-7.5475 7.405278),Cote d'Ivoire,1,1,1
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,7.405278,-7.5475,POINT(-7.5475 7.405278),Cote d'Ivoire,4,4,4
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPIGO,Government of Ivory Coast,MPIGO,7.405278,-7.5475,POINT(-7.5475 7.405278),Cote d'Ivoire,13,13,13
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MJP,Government of Ivory Coast,MJP,7.405278,-7.5475,POINT(-7.5475 7.405278),Cote d'Ivoire,12,12,12
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.456944,-4.3425,POINT(-4.3425 7.456944),Cote d'Ivoire,5,5,5
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.458056,-5.294167,POINT(-5.294167 7.458056),Cote d'Ivoire,1,1,1
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.683333,-5.033056,POINT(-5.033056 7.683333),Cote d'Ivoire,12,12,12
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.683333,-5.033056,POINT(-5.033056 7.683333),Cote d'Ivoire,63,63,63
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.683333,-5.033056,POINT(-5.033056 7.683333),Cote d'Ivoire,112,112,112
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.683333,-5.033056,POINT(-5.033056 7.683333),Cote d'Ivoire,11,11,11
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,7.755833,-5.040278,POINT(-5.040278 7.755833),Cote d'Ivoire,12,12,11
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,9.45,-5.633333,POINT(-5.633333 9.45),Cote d'Ivoire,3,3,3
2002,1,419,Ivory Coast:Government,Government of Ivory Coast - MPCI,Government of Ivory Coast,MPCI,9.45,-5.633333,POINT(-5.633333 9.45),Cote d'Ivoire,1,1,1
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,2,2,2
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,0,50,0
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,1,1,1
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,5.341111,-4.028056,POINT(-4.028056 5.341111),Cote d'Ivoire,0,1,0
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,6.738056,-7.343056,POINT(-7.343056 6.738056),Cote d'Ivoire,10,10,10
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,6.874722,-6.451944,POINT(-6.451944 6.874722),Cote d'Ivoire,56,56,56
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,7.006944,-7.475,POINT(-7.475 7.006944),Cote d'Ivoire,1,1,1
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,7.083333,-6.851389,POINT(-6.851389 7.083333),Cote d'Ivoire,120,120,120
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,7.138889,-6.851389,POINT(-6.851389 7.138889),Cote d'Ivoire,5,5,5
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,7.219444,-7.929444,POINT(-7.929444 7.219444),Cote d'Ivoire,8,8,8
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,7.405278,-7.5475,POINT(-7.5475 7.405278),Cote d'Ivoire,24,24,24
2002,3,457,Government of Ivory Coast - Civilians,Government of Ivory Coast - Civilians,Government of Ivory Coast,Civilians,8,-5,POINT(-5 8),Cote d'Ivoire,1,1,1
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,6.310556,-10.804722,POINT(-10.804722 6.310556),Liberia,1,1,1
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,6.870833,-10.817222,POINT(-10.817222 6.870833),Liberia,175,175,175
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,6.995556,-9.472222,POINT(-9.472222 6.995556),Liberia,8,8,8
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,6.995556,-9.472222,POINT(-9.472222 6.995556),Liberia,11,11,11
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,7.556389,-8.562778,POINT(-8.562778 7.556389),Liberia,1,1,1
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,7.779444,-9.430278,POINT(-9.430278 7.779444),Liberia,2,2,2
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,7.88083,-9.51361,POINT(-9.51361 7.88083),Liberia,1,1,1
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,8.10583,-10.35833,POINT(-10.35833 8.10583),Liberia,100,100,100
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,8.13972,-10.29278,POINT(-10.29278 8.13972),Liberia,300,300,300
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,8.13972,-10.29278,POINT(-10.29278 8.13972),Liberia,147,147,147
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,8.17889,-10.22917,POINT(-10.22917 8.17889),Liberia,100,100,100
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,8.21194,-9.90861,POINT(-9.90861 8.21194),Liberia,2,2,2
2002,3,459,Government of Liberia - Civilians,Government of Liberia - Civilians,Government of Liberia,Civilians,8.286944,-10.084444,POINT(-10.084444 8.286944),Liberia,800,800,800
2002,3,463,Government of Nigeria - Civilians,Government of Nigeria - Civilians,Government of Nigeria,Civilians,4.286446,6.175545,POINT(6.175545 4.286446),Nigeria,2,2,2
